공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액
R26BK01697310,2026-09-01,경상남도진주교육청 금곡중학교,금곡중학교 위클래스 및 특별실 내부수선공사 수의계약 안내공고(변경),주식회사 펄하우징,,,42240800,89.958,
R26BK01698542,2026-09-01,경기도 성남시,신흥제2어린이집 노후 놀이터 정비공사,랜데코조경 주식회사,,,61231815,90.412,
R26BK01698797,2026-09-01,경기도 수원시,수성고등학교 통학로 보행자 우선도로 조성공사,범진건설(주),,,67067765,92.059,
R26BK01699583,2026-09-01,경기도교육청 경기도부천교육지원청,부천공고(15동) 옥상방수공사,주식회사 두송건설,,,19851856,90.164,
R26BK01698432,2026-09-01,경상남도 함안군,강나루 생태공원 야구장 광장 정비공사,세경건설주식회사,,,270813651,90.21,298470000
R26BK01694939,2026-09-01,부산광역시,부산반다비 체육센터 건립사업 전기공사,신창전기,,,668542174,90.408,
R26BK01699761,2026-09-01,경상남도 고성군,고성군평생학습관 주변정비 및 진입로 개설 공사 견적 제출 공고,거산건설 주식회사,,,60164000,90.288,
R26BK01699840,2026-09-01,경상남도 양산시,"2026년 등산로 풀베기사업(2차)-천성산, 동산",주식회사아름다운,,,46375000,90.001,51712000
R26BK01697460,2026-09-01,경상북도교육청 경상북도경주교육지원청,경북모빌리티고등학교 진입로포장 및 기타공사 견적제출 안내 공고,주식회사 길한건설,,,113970286,90.363,
R26BK01695074,2026-09-01,서울특별시서부교육청 서울홍연초등학교,(긴급)서울홍연초등학교 테니스장 바닥 개선 공사,주식회사 대한하이텍건설,,,228009000,90.011,
R26BK01696456,2026-09-01,경기도 용인시 기흥구,2026년 기흥구 녹지 공공공지 수목 및 시설물 유지관리 연간단가공사(2차),하나조경개발 주식회사,,,74990800,90.316,
R26BK01698821,2026-09-01,대전광역시교육청,신탄진고 체육관동 교육환경개선 기타 소방공사 입찰 공고,(주)신일이엔씨,,,277396400,90.269,
R26BK01706872,2026-09-01,국립공원공단 태백산국립공원사무소,검룡소주차장화장실 BF본인증관련 정비공사,주식회사 성산종합건설,,,32060000,94.998,
R26BK01698387,2026-09-01,전북특별자치도 무주군,무주 반디나래 지원센터 시설개선사업 전기공사,법계전력 주식회사,,,133608360,90.578,
R26BK01694777,2026-09-01,대구광역시 도시건설본부,범안로 무료화 관련 시설개선 전기공사(1공구)],주식회사가람전기,,,176120152,94.117,
R26BK01697726,2026-09-01,경기도 의정부시,가로수길(평화로 일원) 보행환경 정비사업,주식회사 삼하이앤지,,,110222040,90.604,
R26BK01699818,2026-09-01,충청북도 진천군,2026년 백곡호 산수동산 실외정원 조성사업,화암조경건설(주),,,349477000,90.856,
R26BK01632104,2026-09-01,조달청,경주 문무대왕릉 성역화사업(총괄분),주식회사 선재,,,2223318000,84.43,
R26BK01699550,2026-09-01,전남광주통합특별시교육청 광주청사,광주체육고 본관동 맘편한 화장실 조성 전기공사 수의계약 안내공고,황룡전력 주식회사,,,56379991,90.32,62337000
R26BK01698257,2026-09-01,경기도 수원시,2026년 차집관로 유지관리공사(2차),주식회사케이투제이개발,,,177721860,90.93,
R26BK01695075,2026-09-01,제주특별자치도교육청 제주시교육지원청,조천초 교래분교장 지붕개선공사 수의계약 안내공고,성운기업주식회사,,,123188570,90.186,
R26BK01699023,2026-09-01,국토교통부 부산지방국토관리청 포항국토관리사무소,국도4호선 등 6개노선 관내 터널시설물 보수공사,남북전기,,,298215327,90.674,328000000
R26BK01698313,2026-09-01,전남광주통합특별시 장흥군,2026년 노력대교 보수보강 공사,(주)지우토건,,,33734010,90.333,
R26BK01694757,2026-09-01,경기도 여주시,2026년 급수취약(장암리) 배수관로 확장공사(입찰대행),한울이엔씨 주식회사,,,345321230,90.601,
R26BK01699027,2026-09-01,경기도 남양주시 공원녹지관리사업소,2026년 소하천 유지관리사업(단가계약)-2차 3권역,성심포장산업주식회사,,,42561110,90.295,
R26BK01697828,2026-09-01,경기도 연천군,"초성김치체험마을 리모델링 공사(건축,기계)",태송종합건설(주),,,212230000,90.409,
R26BK01700027,2026-09-01,제주특별자치도,서귀포시 남원읍 신례리 빈집 리모델링 공사,주식회사 조은건설,,,50494300,90.208,
R26BK01698722,2026-09-01,경상북도 김천시,신일초 통학로 교통환경 개선사업,주식회사 서림건설,,,62052395,90.299,
R26BK01699963,2026-09-01,전남광주통합특별시 강진군,2026년 하반기 국가하천(탐진강) 풀베기사업,주식회사 보은건설,,,23639087,90.208,
R26BK01691546,2026-09-01,경기도 고양시 덕양구,덕양구 녹지대 시설 개선사업,찬호종합건설(주),,,500726000,90.295,
R26BK01677571,2026-09-01,조달청 대전지방조달청,성내지구 농업용수 수질개선사업 토목·기계공사,주식회사 온빛건설,,,3692321740,89.341,
R26BK01694112,2026-09-01,중소기업은행,하남풍산지점 전체 레이아웃 건축공사,주식회사 이유디자인,,,338586600,90.699,
R26BK01694336,2026-09-01,중소기업은행,하남풍산지점 전체 레이아웃 통신공사,(주)강인정보통신,,,34065760,91.348,
R26BK01699450,2026-09-01,강원특별자치도 태백시,대학길 공영주차장 조성공사,정우건설(주),,,107454000,90.4,
R26BK01694483,2026-09-01,한국철도공사 회계통합센터,충북선 충주역 승강장 개량공사,수현건설 주식회사,,,856371200,90.224,
R26BK01699684,2026-09-01,한국철도공사 회계통합센터,경부선 외 4개선 선로변 예초공사,주식회사 영우조경개발,,,495821000,90.469,
R26BK01698482,2026-09-01,전북특별자치도교육청 전북특별자치도정읍교육지원청,정읍고 외 1교(감곡초) 옥상방수 공사 수의계약 안내공고,유한회사 한빛,,,45045157,90.379,
R26BK01699310,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(곤양지구),주식회사 녹색산림,,,74604700,89.928,83051000
R26BK01707410,2026-09-01,한국농어촌공사 경북지역본부 달성지사,달성군정비사업(26년) 마달보1-2용수지선 정비공사,대성건설주식회사,,,48200000,91.167,
R26BK01696999,2026-09-01,전남광주통합특별시 신안군,안좌 글라스큐브 치유센터 조성공사,주식회사 상록개발,,,911094100,90.686,1019630000
R26BK01697483,2026-09-01,광주도시관리공사,광주시 스포츠헬스센터 수영장 리모델링 공사,주식회사 조영종합건설,,,741584100,90.353,822619000
R26BK01699338,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(곤명지구),주식회사 오름,,,75972200,90.385,84939000
R26BK01693778,2026-09-01,충청북도 청주시,청주 다목적 실내체육관 교통영향평가 이행사업,주식회사 토원건설,,,898453000,90.666,977807000
R26BK01696046,2026-09-01,충청남도 서천군,서천 비인읍성 수목정비공사,주식회사 고탑조경,,,18095000,90.266,20000000
R26BK01696043,2026-09-01,충청남도 서천군,서천군 유소년 축구장 관리동 건립공사(통신),주식회사 알파앤오메가,,,37173853,90.565,41321000
R26BK01707063,2026-09-01,한국농어촌공사 전남지역본부 해남.완도지사,2026년 긴급 가뭄지역 반계양수장 외 2개소 보수공사,(주)중부기계,,,20200000,92.933,
R26BK01700423,2026-09-01,전남광주통합특별시 완도군,2026년 산지사방 보완사업(완도 장좌지구),동경엔지니어링 주식회사,,,51320000,91.1,56595000
R26BK01699701,2026-09-01,전남광주통합특별시 서구,금호2동 행정복지센터 승강기 설치공사,유한회사 신영창종합건설,,,206730906,90.22,228360000
R26BK01699980,2026-09-01,서울특별시 중구,DDP일대 특화정원 조성공사,주식회사 자연과조경,,,563987159,90.237,619079000
R26BK01699401,2026-09-01,경상북도 영양군,2025년 농작업 대행 지원사업(일월잡곡작목반)(입찰대행),미래건설주식회사,,,84744000,90.502,93000000
R26BK01699337,2026-09-01,경상북도 영양군,2025년 농작업 대행 지원사업(석보황금들녘콩작목반)(입찰대행),미래건설주식회사,,,84679000,90.325,93000000
R26BK01707003,2026-09-01,한국농어촌공사 충남지역본부 보령지사,남포지소 외부환경 개선공사,한성넥스 주식회사,,,7590000,92.078,
R26BK01699740,2026-09-01,충청남도 아산시,아산시 맨홀추락방지시설 설치사업(중점관리지역)(3공구),안음건설 주식회사,,,1940729100,89.573,2172152000
R26BK01699423,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(정동지구),주식회사 영흥산림,,,62508367,91.035,69949000
R26BK01696040,2026-09-01,충청남도 서천군,서천군 유소년 축구장 관리동 건립공사(전기),주식회사 제이케이전기,,,84681137,90.519,95138000
R26BK01696171,2026-09-01,전남광주통합특별시 신안군,안좌 김환기미술관 치유센터 조성공사,산이건설 주식회사,,,1158344850,89.579,1278880000
R26BK01692930,2026-09-01,서울특별시,’26년 정화조 악취저감시설 모니터링 확대 설치공사,주식회사 안세기술,,,238951000,90.285,264116270
R26BK01694340,2026-09-01,서울특별시,상도터널 소방설비 개량공사,상명전기(주),,,728250210,90.329,809789000
R26BK01692967,2026-09-01,한국어촌어항공단,2026년 국가어항(격포항 등 3개항) 유지보수공사,유한회사 창신건설,,,170278000,90.274,189280000
R26BK01697556,2026-09-01,경기도 과천시,2026년 시효만료 수도계량기 교체공사,해광건설(주),,,79459380,90.575,88115160
R26BK01705684,2026-09-01,한국농어촌공사 강원지역본부 강릉지사,오봉저수지 지소 출입 차단기 교체공사,(주)코맥스시큐리티,,,17600000,90.61,
R26BK01699822,2026-09-01,충청남도 아산시,시도9호 등 도로 보수 공사,비앤지건설 주식회사,,,227316990,90.333,251950000
R26BK01699402,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(축동외지구),주식회사 우산,,,72540983,89.942,81144000
R26BK01699122,2026-09-01,경상남도 양산시,(가칭)석금산중학교 학교복합시설 건립 통신공사,주식회사두레통신기술,,,105694014,90.461,116347000
R26BK01699369,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(서포곤명지구),주식회사 원일,,,71307319,90.061,78635000
R26BK01699677,2026-09-01,경기도 의왕시,청계정수장 전기 인입선로 지중화 공사,주식회사 백산씨앤씨,,,135852400,90.201,149562000
R26BK01696528,2026-09-01,제주도 서귀포시 동홍동,서귀포시 동홍동 1284-1번지 부지정비공사,연디자인，삼성사,,,56107000,90.299,62172000
R26BK01698445,2026-09-01,서울주택도시개발공사,"위례지구 근린공원 및 녹지, 가로수 하반기 유지관리 공사",대한종합조경(주),,,172855380,90.451,191013000
R26BK01698589,2026-09-01,충청남도 아산시 수도사업소,상수도시설 예초 사업(3회차),(주)온주조경,,,33193500,90.09,37340000
R26BK01694721,2026-09-01,경기도 이천시,설성면 체육공원 축구장 인조잔디 교체 및 시설 보수공사,주식회사 아성씨앤씨,,,399672860,90.207,443230000
R26BK01699503,2026-09-01,충청남도 아산시,"산지전용허가(협의)취소지(3지구-배방, ㈜세희건설) 산지복구(임야환원) 공사",주식회사숲피아,,,109487000,90.664,120496000
R26BK01699810,2026-09-01,충청북도 옥천군,군북 이백리 리도209호선 도로정비공사,(주)송백건설,,,50076480,90.309,54510000
R26BK01692977,2026-09-01,충청북도교육청 충청북도음성교육지원청,충북반도체고 석축옹벽 교체공사(특허공법),동보건설 주식회사,,,442881000,90.219,485440000
R26BK01694068,2026-09-01,경상북도 포항시,원용사거리~문덕로23번길 가로등주 설치공사,주식회사 에스제이이엔씨,,,165395190,90.401,185495000
R26BK01699389,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(용현외지구),주식회사 우산,,,71795405,89.962,80310000
R26BK01699129,2026-09-01,경상남도 양산시,(가칭)석금산중학교 학교복합시설 건립 전기공사,(주)태성전력,,,300215283,90.407,332621000
R26BK01705697,2026-09-01,서울특별시 서울아리수본부 영등포아리수정수센터,풍납취수장 구조물 보수공사,케이투건설산업주식회사,,,44738100,97.826,
R26BK01699602,2026-09-01,충청남도 아산시,"2025년 아산 외암마을 변형 및 퇴락가옥 보수정비공사(이간사당, 주영수가옥)",예은이엔지주식회사,,,243242000,90.365,272270000
R26BK01699681,2026-09-01,경상남도 사천시,2026년 키위 유통·가공 일관 처리 시스템 구축 지원사업[민간입찰대행],대일공영주식회사,,,250518000,90.314,278000000
R26BK01695004,2026-09-01,경기도교육청 경기도포천교육지원청,포천고 공간재구조화 개축 및 리모델링 전기공사,주식회사 에스와이세윤,,,2091620842,89.435,2334040000
R26BK01697752,2026-09-01,전북특별자치도 군산시,옥산면 남내로 도로정비공사,유한회사 광유건설,,,70804990,90.164,77990000
R26BK01695099,2026-09-01,서울특별시 강동구,2026년 동남로 일대 시설녹지 정비사업,주식회사 효승종합개발,,,600458880,90.464,668828000
R26BK01695058,2026-09-01,서울특별시,여과지 역세척펌프 개량 기계공사,주식회사 현대워터텍,,,440057000,90.342,492615000
R26BK01693359,2026-09-01,전북특별자치도 군산시,맥아가공용 보리 선별 및 저온저장시설 기계설비공사,유한회사대원,,,925256000,90.14,1022286100
R26BK01700132,2026-09-01,강원특별자치도 정선군,정선 군계획시설(주차장13) 조성사업,주식회사대산,,,64577000,90.167,
R26BK01700052,2026-09-01,강원특별자치도 정선군,정선아리랑제 행사 대비 시가지 도로 차선도색공사,주식회사 우림다한,,,60206390,89.967,67220000
R26BK01698813,2026-09-01,전남광주통합특별시 광양시,광양읍 인덕로 가로등 설치공사,광명전업 주식회사,,,29540934,90.308,32810000
R26BK01686316,2026-09-01,조달청 충북지방조달청,국립한국교통대학교 글로컬지원센터 증축공사,주식회사 대양건설산업,,,7440216000,88.797,8387845000
R26BK01700193,2026-09-01,전북특별자치도 고창군,고창신활력산업단지 차선도색 공사,(주)가비이앤씨,,,38886200,90.099,43400000
R26BK01698827,2026-09-01,충청북도 충주시 대소원면,공사 수의견적 제출 안내 공고(대소원 성종1구 배수로 정비),주식회사 태형,,,22796370,90.343,25410000
R26BK01697384,2026-09-01,경상남도 의령군,2026년 의령군 환경기초시설 개선공사(탄화로 및 재연소로 개선공사),한일건설조경,,,113481765,90.382,125670000
R26BK01700061,2026-09-01,전북특별자치도 고창군,2026년 조림지 풀베기사업(추가),주식회사 승주,,,73289999,89.909,81564000
R26BK01700106,2026-09-01,충청북도 음성군,금왕읍 무극지구 농촌공간정비사업 통신공사,금석정보산업 주식회사,,,285460506,90.374,315788000
R26BK01696870,2026-09-01,경기도 오산시,2026년 제11호 작은정원 조성사업,(주)나무이야기,,,65660900,90.207,72326000
R26BK01700072,2026-09-01,전북특별자치도 고창군,2026년 흥덕 농공단지 기반시설 정비사업(2차),유한회사 일성건설,,,33247740,90.006,36976000
R26BK01698051,2026-09-01,경기도 용인시,탄천~신갈천 단절구간 자전거도로 정비사업,금종건설 주식회사,,,53484930,91.509,59089000
R26BK01700057,2026-09-01,제주특별자치도 서귀포시,백록정 궁도장 긴급안전점검 개축(철거 후 축조) 공사,주식회사 아름종합건설,,,239980500,90.234,265455000
R26BK01660825,2026-09-01,조달청 충북지방조달청,Ai-Edutech 융합교육센터 신축공사,전선 주식회사,,,6110462000,88.761,6912651000
R26BK01698365,2026-09-01,충청북도 음성군,금왕읍 무극지구 농촌공간정비사업 소방공사,주식회사 대아이엔지,,,443366700,90.308,491204000
R26BK01698917,2026-09-01,경기도 의왕시,양지편2호 소공원 조성공사,제일조경,,,185628190,90.218,206550000
R26BK01693331,2026-09-01,조달청 대구지방조달청,울진해양경찰서 함정승조원지원시설 소방공사,株式會社 溪林,,,219456350,90.302,243034000
R26BK01690379,2026-09-01,충청북도 충주시 보건소,중앙탑 보건지소 내진보강공사,에코빅풋 주식회사,,,22948494,90.749,25718000
R26BK01694231,2026-09-01,충청북도 청주시 서원구,수영교 보수보강공사,진영기업 주식회사,,,150588050,90.857,166040000
R26BK01697796,2026-09-01,전남광주통합특별시 여수시,섬박람회 대비 주요 섬 편의시설 등 정비사업(개도 화산 부잔교 설치),(주)세원기공,,,33303420,90.246,36866000
R26BK01699989,2026-09-01,경기도 오산시,2026년 국가하천 식생유지관리 단가계약공사,해온엘앤씨주식회사,,,60654280,90.512,66100000
R26BK01693707,2026-09-01,부산광역시 부산진구,호천마을 공영주차장 조성사업,주식회사 우리개발,,,260830970,90.898,287840000
R26BK01704659,2026-09-01,한국농어촌공사 화안사업단,시화지구 영농환경 및 화옹지구 안전개선 공사,주식회사 한길종합건설,,,51600000,94.996,
R26BK01698138,2026-09-01,과학기술정보통신부 우정사업본부 경북지방우정청,군위우체국 외벽보수 및 부대공사,주식회사 삼백,,,172840300,90.011,192770000
R26BK01693061,2026-09-01,일동제약(주) 안성공장,26년 스마트 생태공장 터보냉동기 전기공사,주식회사 대영이피씨,,,145245791,90.214,
R26BK01699006,2026-09-01,서울특별시,2026년 위례성대로 블록시스템 구축공사,(주)다홍건설,,,3215053770,89.428,3579840000
R26BK01674984,2026-09-01,한국환경공단,예산군 내포신도시 등 하수관로 정비사업 시설공사,주식회사 후영,,,11470373000,83.943,13535144000
R26BK01700089,2026-09-01,충청북도 옥천군,"군청사 주변 도시계획도로 개설 및 정비공사(전기)(총괄분,장기계속공사)",(주)태인,,,381377900,90.348,421470000
R26BK01698067,2026-09-01,충청북도 충주시,산척덕독소하천(2공구)정비사업,대신건설산업(주),,,2198372000,89.563,2433300000
R26BK01699322,2026-09-01,경상북도 포항시,포항운하 침수방지시설(수문) 기계실 건축공사,주식회사 이든이앤씨,,,119146649,90.353,132407000
R26BK01698976,2026-09-01,제주특별자치도 서귀포시,구분돌천 소하천 정비사업,기완건설 주식회사,,,324663000,90.445,358011000
R26BK01699841,2026-09-01,충청북도 옥천군,노후 교통신호제어기 교체 공사,주식회사 이원전기공사,,,32582800,89.906,35823000
R26BK01699101,2026-09-01,경상남도 통영시,2026년 조림지 풀베기사업 2차(사량지구),산아 주식회사,,,95169000,89.872,105382000
R26BK01694832,2026-09-01,강원대학교 강릉캠퍼스,강원대학교 강릉캠퍼스 에너지관리시스템(BEMS)구축 전기공사,가나안전기,,,42589750,90.347,47373000
R26BK01696084,2026-09-01,대구광역시 북구,태전로 3 일원 노후보도 정비공사 수의견적 제출 공고,(주)거림건설,,,145720500,90.311,160890000
R26BK01696063,2026-09-01,대구광역시 북구,2026년 어린이보호구역 기종점 정비사업 수의견적 제출공고,토정개발 주식회사,,,95893700,90.169,
R26BK01700356,2026-09-01,전남광주통합특별시 순천시,조곡 둑방길 도로개선 사업,세계건설(주),,,72168877,90.221,79430000
R26BK01696323,2026-09-01,주식회사 에이치피에스피,2026년 산업계 에너지관리시스템 보급 지원사업 계측 인프라 구축 공사_주식회사 에이치피에스피,바로 이앤지,,,15716591,100.0,
R26BK01700351,2026-09-01,전남광주통합특별시 순천시,왕의중학교~순정병원 구간 자전거도로 정비공사,비엘건설 주식회사,,,57029089,90.352,62729000
R26BK01697073,2026-09-01,부산광역시 부산진구,서면중학교 일원 하수시설 준설공사,아토건설(주),,,107741300,90.313,120000000
R26BK01697274,2026-09-01,전북특별자치도 군산시 기후환경국,2026년 여름철 동부권역 수도시설장 제초공사,(유)위텍,,,32224000,90.459,35431000
R26BK01698974,2026-09-01,전남광주통합특별시 광양시,광양읍 노후 공동주택(매화아파트) 시설개선 사업,주식회사 채움건설산업,,,33871480,89.995,
R26BK01684185,2026-09-01,한국광기술원,한국광기술원 스마트모듈러센터 건축공사,리지그룹 주식회사,,,4431555600,92.308,
R26BK01704776,2026-09-01,경기도 안성시 문화예술사업소,2026년 안성맞춤 남사당 바우덕이축제 임시주차장 조성공사,디케이건설 주식회사,,,33000000,100.0,
R26BK01696288,2026-09-01,주식회사 에이치피에스피,2026년 산업계 에너지관리시스템 보급 지원사업 제어 인프라 구축 공사_주식회사 에이치피에스피,주식회사 미래비엠,,,5792923,100.0,
R26BK01694252,2026-09-01,강원특별자치도 산림과학연구원 동부지원,2026년 도유림 조림지가꾸기(풀베기) 사업(태백2차) 소액수의견적 제출 안내 공고,주식회사 숲과함께,,,47378300,89.889,52704000
R26BK01700058,2026-09-01,충청북도 옥천군,"군청사 주변 도시계획도로 개설 및 정비공사(총괄분,장기계속공사)",(유)성우종합개발,,,737763540,90.236,
R26BK01697869,2026-09-01,충청남도 아산시 미래도시관리사업소,2026년 하반기 공원시설물(서부권) 소규모 유지관리사업(단가계약),주식회사예술조경디자인,,,45184676,90.228,50000000
R26BK01707592,2026-09-01,한국농어촌공사 경남지역본부 창녕지사,(가뭄대책)옥천계성지구 직접급수 간이양수장 기계설치공사,주식회사 혜성이엔지,,,11440000,89.27,
R26BK01654972,2026-09-01,대구광역시 동구,봉무쉼표공원 조성 사업,주식회사 내외건설,,,5085055250,88.334,
R26BK01707609,2026-09-01,한국농어촌공사 경남지역본부 창녕지사,(가뭄대책)봉산저수지 양수저류 간이양수장 기계설치공사,주식회사 혜성이엔지,,,13050000,89.267,
R26BK01707642,2026-09-01,한국농어촌공사 경남지역본부 창녕지사,(가뭄대책)성당지구 직접급수 간이양수장 송수관 토목공사,태금 주식회사,,,49110000,89.29,
R26BK01696108,2026-09-01,인천광역시교육청 인천고등학교,인천고등학교 학교숲 조성 공사,주식회사 삼지엘앤씨,,,55271410,90.261,61837000
R26BK01699926,2026-09-01,충청남도 천안시 서북구,수향교 외 2개소 보수공사,삼흥종합건설(주),,,205646480,90.892,227364000
R26BK01707315,2026-09-01,한국농어촌공사 충남지역본부 논산지사,광석면 사월리 배수로 정비공사,광복건설(주),,,19506000,88.906,
R26BK01697640,2026-09-01,서울특별시 도시기반시설본부,서울AI허브 BF 본인증 추가공사,주식회사 지드이앤씨,,,149085189,90.148,167419000
R26BK01700370,2026-09-01,전남광주통합특별시 광산구,송정5일시장 시설복구공사(전기),주식회사 보금,,,67767000,90.307,74865000
R26BK01704791,2026-09-01,서울특별시 물재생센터 중랑물재생센터,중랑물재생센터 154kv 수변전실 덕트 철거공사,주식회사 동보엔지니어링,,,35133000,94.997,
R26BK01694022,2026-09-01,산림청 산림항공본부 진천산림항공관리소,2026년 진천산림항공관리소 내진보강공사,주식회사 이한,,,225640000,90.215,250713000
R26BK01696707,2026-09-01,경상북도 상주시,교통안전표지판 신규 설치 및 정비사업,(주)상주건설,,,112831583,91.879,121930000
R26BK01698960,2026-09-01,인천광역시 영종구,그린나래  지하차도 상부 교통사고 잦은 곳 개선공사(전기),(주)잘함테크,,,23168463,90.29,25322000
R26BK01700354,2026-09-01,전남광주통합특별시 곡성군,2026년 작업임도 개설사업(삼기노동지구),(주)우리산업,,,195605950,90.469,215976000
R26BK01699650,2026-09-01,울산광역시 동구,성골교 보수보강 공사 소액수의 견적제출 안내공고(특허공법 적용 공사),주식회사 천성건설,,,115401340,90.457,127390000
R26BK01699316,2026-09-01,충청북도 옥천군 청산면,청산 참실 소하천 유지관리사업,신성건설(주),,,30361000,90.185,33790000
R26BK01696241,2026-09-01,국립공원공단 팔공산국립공원서부사무소,2026년 팔공산서부 문화유산지구 정비공사,주식회사탑건설,,,139601370,90.196,155000000
R26BK01700366,2026-09-01,전남광주통합특별시 광산구,2026. 은행나무 열매털기 사업,금강조경(주),,,114591309,90.344,127700000
R26BK01707368,2026-09-01,한국농어촌공사 충남지역본부 논산지사,은진면 방축리 용수로 등 정비공사,주식회사 경,,,19584000,89.834,
R26BK01700381,2026-09-01,전남광주통합특별시 광산구,송정5일시장 시설복구공사(통신),주식회사 광진이앤씨,,,41412700,90.336,46123000
R26BK01707345,2026-09-01,서울특별시 체육시설관리사업소,목동빙상장 출입구 좌측 빗물배수 공사,서화이앤씨,,,6303000,96.969,
R26BK01707341,2026-09-01,한국농어촌공사 충남지역본부 논산지사,상월지구 용배수로 등 15개소 보수공사,주식회사정우이앤씨,,,19567000,88.94,
R26BK01699676,2026-09-01,울산광역시 동구,2026년 빈집정비사업 철거공사(방어동) 소액수의 견적제출 안내공고,(주)다원건설환경,,,133092037,90.358,148445000
R26BK01698476,2026-09-01,전북특별자치도 군산시,중앙동 서래로 보도정비공사,청파토건주식회사,,,46799800,90.301,51590000
R26BK01694059,2026-09-01,한국농어촌공사 경북지역본부 상주지사,화산지구 수리시설개보수사업(배수장 성능개선) 전기공사,주식회사서창전기,,,284981000,90.341,
R26BK01700273,2026-09-01,전남광주통합특별시 진도군,"민속전수관(고군, 임회, 지산) 공간 리모델링 공사(건축,기계)",승원건영(주),,,398596890,90.285,448855000
R26BK01707289,2026-09-01,한국농어촌공사 경남지역본부 창녕지사,(가뭄대책)관동저수지 양수저류 간이양수장 토목공사,태금 주식회사,,,49110000,89.29,
R26BK01707334,2026-09-01,한국농어촌공사 경남지역본부 창녕지사,(가뭄대책)관동저수지 양수저류 간이양수장 전기설치공사,주식회사 동성전기,,,14220000,89.276,
R26BK01706591,2026-09-01,한국농어촌공사 충남지역본부 서산.태안지사,대호방조제 재해복구사업 배수갑문 보수공사(2차),(주)청성하이텍,,,33000000,81.824,
R26BK01707395,2026-09-01,한국농어촌공사 충남지역본부 논산지사,강경2단양수장 외 8개소 전기설비 보수공사,상부테크,,,18594000,92.049,
R26BK01707430,2026-09-01,경기도 안성시,문화예술로 외 2개소 가로수 맹어제거 공사,주식회사한숲조경건설,,,23804000,94.999,
R26BK01700327,2026-09-01,강원특별자치도 삼척시,"폐산업시설 문화재생사업 2단계(2차)(1차분,전체분)",신평건설 주식회사,,,2728017480,89.391,
R26BK01698345,2026-09-01,대구광역시 북구,학정동 등 녹지 수목 전정공사 수의견적 제출 공고,대성그린개발주식회사,,,78283768,90.19,
R26BK01694840,2026-09-01,충청남도 공주시,(입찰대행)우성면 귀산2리(검암) 경로당 보수공사,"지티아이 주식회사(GTI.Co.,Ltd)",,,66934650,90.001,74000000
R26BK01695055,2026-09-01,서울고속도로주식회사,수도권제1순환(일산~퇴계원간)고속도로 2026년 차량검지기(VDS) 원형 루프센서 보수 공사,대주씨앤에스 주식회사,,,29979000,93.171,32120000
R26BK01700361,2026-09-01,전남광주통합특별시 순천시,외서 금성지구 급경사지 붕괴위험지역 정비사업(긴급),삼승건설 주식회사,,,1232326500,89.251,1382273000
R26BK01696866,2026-09-01,국립공주대학교 사범대학 부설고등학교,국립공주대학교사범대학부설고등학교 역사관 측면 노후 비탈면구조물(석축 옹벽) 보수 공사 수의계약 안내 공고,무송건설주식회사,,,65046580,90.311,71100000
R26BK01696311,2026-09-01,충청남도 아산시 미래도시관리사업소,2026년 (구)신창역 폐철도부지 산책로 조성사업,주식회사 케이엘,,,87122190,90.069,97614000
R26BK01694715,2026-09-01,충청남도 공주시,월송동 동현1통(700-3) 정차대 설치공사,주식회사 송백종합건설,,,56628832,90.275,62730000
R26BK01698601,2026-09-01,전남광주통합특별시 진도군,북상리(2단계) 도시계획도로 가로등 설치공사,주식회사진도전력,,,26235093,90.47,28864000
R26BK01697619,2026-09-01,경상북도 상주시,남원 남장18통(작은골) 배수로 정비공사,대림이엔지(주),,,27215670,90.358,30500000
R26BK01699314,2026-09-01,전북특별자치도 김제시,용지면 개도축장 철거공사(일반해체),유한회사 대한건설환경,,,29190510,90.277,32737000
R26BK01707251,2026-09-01,한국농어촌공사 경남지역본부 창녕지사,유어지구 용수로 단면보수 외 2건 유지관리공사,태정산업개발 주식회사,,,17710000,89.295,
R26BK01696615,2026-09-01,경상북도 상주시,경천섬 광장 및 수변 예취작업,주식회사 좋은나무조경건설,,,30812282,90.086,34000000
R26BK01699547,2026-09-01,전남광주통합특별시 진도군,2026년 사방시설 안전조치사업,유한회사 태산종합개발,,,80242650,89.946,89745000
R26BK01698155,2026-09-01,전북특별자치도 군산시 기후환경국,2026년 여름철 서부권역 수도시설장 제초공사,(유)진포조경건설,,,24537200,90.315,27258000
R26BK01699212,2026-09-01,부산광역시 북구,직녀공원 정비사업,주식회사 신세계조경개발,,,62170847,90.346,
R26BK01697277,2026-09-01,거제해양관광개발공사,[거제시 동부면 율포지구 농촌 공간 정비사업 축사 철거 및 해체 석면 철거 공사] 소액수의 견적제출 안내공고,진호산업개발,,,37511360,90.279,41569000
R26BK01693806,2026-09-01,재단법인 포항소재산업진흥원,철강금속 디지털전환 실증센터 간선공사,금강전력,,,219130910,90.253,244460000
