공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액,A값,A값적용,예가하한,예가상한,참가업체수
R26BK01697301,2026-09-01,경기도교육청 경기도성남교육지원청,상원초 온동네 돌봄교육센터 리모델링 소방공사,주식회사 대한전기,,,9392087,90.183,10382000,426640,Y,-3.0,3.0,41
R26BK01700245,2026-09-01,경상북도 영주시,풍기선비골인삼시장 노후 수전설비 교체공사,(주)대일전력,,,62256800,90.129,69800000,2030275,Y,-3.0,3.0,64
R26BK01698475,2026-09-01,김천시산림조합,2026년 덩굴제거사업(구성용호지구),삼성산림 주식회사,,,58767000,90.134,65054000,733490,Y,-3.0,3.0,10
R26BK01695013,2026-09-01,한국농어촌공사 경기지역본부,이천시 친환경에너지보급사업 기계설비공사,주식회사키온테크,,,188353181,90.046,209020000,6136385,Y,-2.0,2.0,3485
R26BK01697807,2026-09-01,울산광역시 울주군,회야댐 주변 그린공원 조성,미광건설주식회사,,,30419870,90.116,33910000,1157521,Y,-3.0,3.0,142
R26BK01696411,2026-09-01,경기도 용인시 기흥구,2026년 기흥구 도로변 전정 연간단가공사(전권역-2차),주식회사로운조경,,,90870000,90.456,100000000,6685832,Y,-3.0,3.0,122
R26BK01698513,2026-09-01,김천시산림조합,2026년 덩굴제거사업(어모중왕지구),주식회사 우리숲,,,53136500,90.202,58960000,664768,Y,-3.0,3.0,10
R26BK01698777,2026-09-01,강원특별자치도 춘천시,2026년 자전거도로 정비사업(강촌상상역 일원),주식회사 호호,,,41922848,90.851,46015000,4816375,Y,-3.0,3.0,68
R26BK01694267,2026-09-01,중소기업은행,하남풍산지점 전체 레이아웃 전기공사,거성일렉콤(주),,,110830173,90.479,122826000,7183463,Y,-2.0,2.0,11
R26BK01698340,2026-09-01,충청북도 음성군,2025년 과수거점APC지원사업(보완)_회의실 리모델링 전기공사,대성전력,,,83207022,90.383,92927000,5495832,Y,-3.0,3.0,54
R26BK01699320,2026-09-01,강원특별자치도 동해시,불법주정차 단속CCTV 노후 지주 교체 공사,주식회사 삼봉정보통신,,,50071156,91.053,56019000,2514566,Y,-3.0,3.0,12
R26BK01698381,2026-09-01,전북특별자치도 무주군,무주 반디나래 지원센터 시설개선사업(소방공사),주식회사 강전사,,,52957427,90.419,,3353499,Y,-3.0,3.0,3
R26BK01698929,2026-09-01,국토교통부 부산지방국토관리청 포항국토관리사무소,국도20호선 경주터널 방재시설물 보수공사,태승이엔지,,,292703700,90.199,,14105467,Y,-2.0,2.0,291
R26BK01698232,2026-09-01,대전광역시교육청,신탄진고 체육관동 교육환경개선 기타공사 수의계약 견적제출 안내공고,주식회사 수경건설,,,61655690,90.183,,2883285,Y,-3.0,3.0,269
R26BK01697980,2026-09-01,한국농어촌공사 경남지역본부 거창.함양지사,금호지구 농촌공간정비사업 전기공사,주식회사 대우전기공사,,,86651879,90.267,,4879008,Y,-2.0,2.0,1382
R26BK01700077,2026-09-01,제주특별자치도,제주시 구좌읍 종달리 빈집 리모델링 공사,승정종합건설 주식회사,,,48261900,90.163,,2179145,Y,-3.0,3.0,150
R26BK01698658,2026-09-01,경상남도 산청군 산청읍,"지리1구,2구 가각부 및 배수로 정비공사",케이에이치 주식회사,,,84509242,90.291,,4675782,Y,-3.0,3.0,98
R26BK01698554,2026-09-01,부산대학교,부산대학교 테니스장 하드코트 교체공사,주식회사유일건설산업,,,90219222,90.292,,5326526,Y,-2.0,2.0,261
R26BK01700145,2026-09-01,경기도 수원시 팔달구,2026년 팔달구 도로유지관리공사(1권역 4차)(단가계약),신한포장건설(주),,,29592033,90.418,,2119178,Y,-3.0,3.0,56
R26BK01698768,2026-09-01,전북특별자치도 전주시,전주 경기전 외·내신문 보수공사,주식회사 솔종합건설,,,28908000,90.193,,,,-3.0,3.0,11
R26BK01698778,2026-09-01,경기도 안산시,2026년 자전거도로 위험구간 개선공사,신경기건설(주),,,43218500,90.673,,4206370,Y,-3.0,3.0,33
R26BK01698588,2026-09-01,부산광역시교육청 부산광역시동래교육지원청,내산초등학교 등 2교(충렬초) 수배전반교체 및 기타 전기공사,주식회사용수전력,,,98056684,90.28,,5592374,Y,-3.0,3.0,909
R26BK01678178,2026-09-01,조달청 인천지방조달청,[긴급](가칭)이의8초중 신축공사[계속비],주식회사 원석종합건설,,,10879445000,86.729,,765921859,Y,-3.0,3.0,346
R26BK01698655,2026-09-01,경기도 안산시,초지로 일원 보행환경 개선사업(통신),주식회사 이룸전기통신,,,41315210,90.223,,2131039,Y,-3.0,3.0,83
R26BK01690713,2026-09-01,한국농어촌공사 전남지역본부 목포.무안.신안지사,2026년 무안군 운남권역 성내5지구 친환경에너지보급사업(해수열) 기계설비공사,주식회사 귀뚜라미중앙,,,197292385,89.843,,2076758,Y,-2.0,2.0,472
R26BK01699793,2026-09-01,경상남도 양산시,"2026년 등산로 풀베기사업(2차)-오봉산, 성황산, 군지산",양산시산림조합,,,50906000,89.932,56539000,621078,Y,-3.0,3.0,6
R26BK01699632,2026-09-01,충청남도 부여군,임천면 대조사 진입도로 개선공사(정주환경),주식회사보배건설산업,,,24756995,90.409,,1689575,Y,-3.0,3.0,116
R26BK01693738,2026-09-01,서울특별시 양천구,신월2동 주민센터 건립 전기공사,주식회사 지앤에스기술,,,604843958,90.38,,41062487,Y,-3.0,3.0,1547
R26BK01696002,2026-09-01,경상남도 고성군,하이체육공원 인조잔디 교체공사 견적 제출 공고(정정),주식회사 가야조경건설,,,31627000,90.698,,2308638,Y,-3.0,3.0,16
R26BK01694579,2026-09-01,경상북도 고령군,2026년 고도이미지찾기사업(공동주택 외벽경관 개선사업),(주)정도건설,,,150516110,90.472,167000000,6280386,Y,-3.0,3.0,3
R26BK01700013,2026-09-01,강원도 고성군산림조합,2026년 어린나무가꾸기사업,이푸른산임업영농조합법인,,,113900000,90.758,,7415451,Y,-3.0,3.0,6
R26BK01699050,2026-09-01,경기도 남양주시 공원녹지관리사업소,2026년 소하천 유지관리사업(단가계약)-2차 4권역,휴먼테크 주식회사,,,43524742,90.646,,2466797,Y,-3.0,3.0,51
R26BK01698664,2026-09-01,전북특별자치도 전주시 덕진구,[2026년 추석 명절 대비] 덕진구 관내 도로 풀베기 및 지장수목 제거사업(단가계약),고수조경 주식회사,,,50379800,90.019,,988523,Y,-3.0,3.0,108
R26BK01697310,2026-09-01,경상남도진주교육청 금곡중학교,금곡중학교 위클래스 및 특별실 내부수선공사 수의계약 안내공고(변경),주식회사 펄하우징,,,42240800,89.958,,955709,Y,-3.0,3.0,86
R26BK01698542,2026-09-01,경기도 성남시,신흥제2어린이집 노후 놀이터 정비공사,랜데코조경 주식회사,,,61231815,90.412,,4096679,Y,-3.0,3.0,78
R26BK01698797,2026-09-01,경기도 수원시,수성고등학교 통학로 보행자 우선도로 조성공사,범진건설(주),,,67067765,92.059,,12740662,Y,-3.0,3.0,55
R26BK01699583,2026-09-01,경기도교육청 경기도부천교육지원청,부천공고(15동) 옥상방수공사,주식회사 두송건설,,,19851856,90.164,,487805,Y,-3.0,3.0,38
R26BK01698432,2026-09-01,경상남도 함안군,강나루 생태공원 야구장 광장 정비공사,세경건설주식회사,,,270813651,90.21,298470000,13560704,Y,-3.0,3.0,403
R26BK01694939,2026-09-01,부산광역시,부산반다비 체육센터 건립사업 전기공사,신창전기,,,668542174,90.408,,47410610,Y,-3.0,3.0,775
R26BK01699761,2026-09-01,경상남도 고성군,고성군평생학습관 주변정비 및 진입로 개설 공사 견적 제출 공고,거산건설 주식회사,,,60164000,90.288,,3156701,Y,-3.0,3.0,58
R26BK01699840,2026-09-01,경상남도 양산시,"2026년 등산로 풀베기사업(2차)-천성산, 동산",주식회사아름다운,,,46375000,90.001,51712000,568059,Y,-3.0,3.0,6
R26BK01697460,2026-09-01,경상북도교육청 경상북도경주교육지원청,경북모빌리티고등학교 진입로포장 및 기타공사 견적제출 안내 공고,주식회사 길한건설,,,113970286,90.363,,7367155,Y,-3.0,3.0,133
R26BK01695074,2026-09-01,서울특별시서부교육청 서울홍연초등학교,(긴급)서울홍연초등학교 테니스장 바닥 개선 공사,주식회사 대한하이텍건설,,,228009000,90.011,,6065983,Y,-3.0,3.0,327
R26BK01696456,2026-09-01,경기도 용인시 기흥구,2026년 기흥구 녹지 공공공지 수목 및 시설물 유지관리 연간단가공사(2차),하나조경개발 주식회사,,,74990800,90.316,,4584131,Y,-3.0,3.0,104
R26BK01698821,2026-09-01,대전광역시교육청,신탄진고 체육관동 교육환경개선 기타 소방공사 입찰 공고,(주)신일이엔씨,,,277396400,90.269,,15609220,Y,-3.0,3.0,184
R26BK01706872,2026-09-01,국립공원공단 태백산국립공원사무소,검룡소주차장화장실 BF본인증관련 정비공사,주식회사 성산종합건설,,,32060000,94.998,,,,,,1
R26BK01698387,2026-09-01,전북특별자치도 무주군,무주 반디나래 지원센터 시설개선사업 전기공사,법계전력 주식회사,,,133608360,90.578,,9540790,Y,-3.0,3.0,16
R26BK01694777,2026-09-01,대구광역시 도시건설본부,범안로 무료화 관련 시설개선 전기공사(1공구)],주식회사가람전기,,,176120152,94.117,,11207486,Y,-3.0,3.0,706
R26BK01697726,2026-09-01,경기도 의정부시,가로수길(평화로 일원) 보행환경 정비사업,주식회사 삼하이앤지,,,110222040,90.604,,6112678,Y,-3.0,3.0,16
R26BK01699818,2026-09-01,충청북도 진천군,2026년 백곡호 산수동산 실외정원 조성사업,화암조경건설(주),,,349477000,90.856,,15859463,Y,-3.0,3.0,5
R26BK01632104,2026-09-01,조달청,경주 문무대왕릉 성역화사업(총괄분),주식회사 선재,,,2223318000,84.43,,123626435,Y,-3.0,3.0,29
R26BK01699550,2026-09-01,전남광주통합특별시교육청 광주청사,광주체육고 본관동 맘편한 화장실 조성 전기공사 수의계약 안내공고,황룡전력 주식회사,,,56379991,90.32,62337000,3469144,Y,-3.0,3.0,616
R26BK01698257,2026-09-01,경기도 수원시,2026년 차집관로 유지관리공사(2차),주식회사케이투제이개발,,,177721860,90.93,,13942164,Y,-3.0,3.0,32
R26BK01695075,2026-09-01,제주특별자치도교육청 제주시교육지원청,조천초 교래분교장 지붕개선공사 수의계약 안내공고,성운기업주식회사,,,123188570,90.186,,5818131,Y,-3.0,3.0,45
R26BK01699023,2026-09-01,국토교통부 부산지방국토관리청 포항국토관리사무소,국도4호선 등 6개노선 관내 터널시설물 보수공사,남북전기,,,298215327,90.674,328000000,29781751,Y,-2.0,2.0,1387
R26BK01698313,2026-09-01,전남광주통합특별시 장흥군,2026년 노력대교 보수보강 공사,(주)지우토건,,,33734010,90.333,,2002468,Y,-3.0,3.0,55
R26BK01694757,2026-09-01,경기도 여주시,2026년 급수취약(장암리) 배수관로 확장공사(입찰대행),한울이엔씨 주식회사,,,345321230,90.601,,31775666,Y,-3.0,3.0,1005
R26BK01699027,2026-09-01,경기도 남양주시 공원녹지관리사업소,2026년 소하천 유지관리사업(단가계약)-2차 3권역,성심포장산업주식회사,,,42561110,90.295,,2466797,Y,-3.0,3.0,52
R26BK01697828,2026-09-01,경기도 연천군,"초성김치체험마을 리모델링 공사(건축,기계)",태송종합건설(주),,,212230000,90.409,,11944242,Y,-3.0,3.0,15
R26BK01700027,2026-09-01,제주특별자치도,서귀포시 남원읍 신례리 빈집 리모델링 공사,주식회사 조은건설,,,50494300,90.208,,2345726,Y,-3.0,3.0,151
R26BK01698722,2026-09-01,경상북도 김천시,신일초 통학로 교통환경 개선사업,주식회사 서림건설,,,62052395,90.299,,3671125,Y,-3.0,3.0,160
R26BK01699963,2026-09-01,전남광주통합특별시 강진군,2026년 하반기 국가하천(탐진강) 풀베기사업,주식회사 보은건설,,,23639087,90.208,,306836,Y,-3.0,3.0,9
R26BK01691546,2026-09-01,경기도 고양시 덕양구,덕양구 녹지대 시설 개선사업,찬호종합건설(주),,,500726000,90.295,,29564783,Y,-3.0,3.0,146
R26BK01677571,2026-09-01,조달청 대전지방조달청,성내지구 농업용수 수질개선사업 토목·기계공사,주식회사 온빛건설,,,3692321740,89.341,,216575468,Y,-2.0,2.0,325
R26BK01694112,2026-09-01,중소기업은행,하남풍산지점 전체 레이아웃 건축공사,주식회사 이유디자인,,,338586600,90.699,,19361885,Y,-2.0,2.0,11
R26BK01694336,2026-09-01,중소기업은행,하남풍산지점 전체 레이아웃 통신공사,(주)강인정보통신,,,34065760,91.348,,1626494,Y,-2.0,2.0,10
R26BK01699450,2026-09-01,강원특별자치도 태백시,대학길 공영주차장 조성공사,정우건설(주),,,107454000,90.4,,5602747,Y,-3.0,3.0,24
R26BK01694483,2026-09-01,한국철도공사 회계통합센터,충북선 충주역 승강장 개량공사,수현건설 주식회사,,,856371200,90.224,,43390005,Y,-2.0,2.0,129
R26BK01699684,2026-09-01,한국철도공사 회계통합센터,경부선 외 4개선 선로변 예초공사,주식회사 영우조경개발,,,495821000,90.469,,38447840,Y,-2.0,2.0,392
R26BK01698482,2026-09-01,전북특별자치도교육청 전북특별자치도정읍교육지원청,정읍고 외 1교(감곡초) 옥상방수 공사 수의계약 안내공고,유한회사 한빛,,,45045157,90.379,,3084756,Y,-3.0,3.0,322
R26BK01699310,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(곤양지구),주식회사 녹색산림,,,74604700,89.928,83051000,933644,Y,-3.0,3.0,18
R26BK01707410,2026-09-01,한국농어촌공사 경북지역본부 달성지사,달성군정비사업(26년) 마달보1-2용수지선 정비공사,대성건설주식회사,,,48200000,91.167,,,,,,1
R26BK01696999,2026-09-01,전남광주통합특별시 신안군,안좌 글라스큐브 치유센터 조성공사,주식회사 상록개발,,,911094100,90.686,1019630000,45582295,Y,-3.0,3.0,17
R26BK01697483,2026-09-01,광주도시관리공사,광주시 스포츠헬스센터 수영장 리모델링 공사,주식회사 조영종합건설,,,741584100,90.353,822619000,48557692,Y,-3.0,3.0,1341
R26BK01699338,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(곤명지구),주식회사 오름,,,75972200,90.385,84939000,954822,Y,-3.0,3.0,18
R26BK01693778,2026-09-01,충청북도 청주시,청주 다목적 실내체육관 교통영향평가 이행사업,주식회사 토원건설,,,898453000,90.666,977807000,83009268,Y,-3.0,3.0,452
R26BK01696046,2026-09-01,충청남도 서천군,서천 비인읍성 수목정비공사,주식회사 고탑조경,,,18095000,90.266,20000000,850597,Y,-3.0,3.0,15
R26BK01696043,2026-09-01,충청남도 서천군,서천군 유소년 축구장 관리동 건립공사(통신),주식회사 알파앤오메가,,,37173853,90.565,41321000,1865057,Y,-3.0,3.0,14
R26BK01707063,2026-09-01,한국농어촌공사 전남지역본부 해남.완도지사,2026년 긴급 가뭄지역 반계양수장 외 2개소 보수공사,(주)중부기계,,,20200000,92.933,,,,,,1
R26BK01700423,2026-09-01,전남광주통합특별시 완도군,2026년 산지사방 보완사업(완도 장좌지구),동경엔지니어링 주식회사,,,51320000,91.1,56595000,2445194,Y,-3.0,3.0,2
R26BK01699701,2026-09-01,전남광주통합특별시 서구,금호2동 행정복지센터 승강기 설치공사,유한회사 신영창종합건설,,,206730906,90.22,228360000,10191933,Y,-3.0,3.0,274
R26BK01699980,2026-09-01,서울특별시 중구,DDP일대 특화정원 조성공사,주식회사 자연과조경,,,563987159,90.237,619079000,29716217,Y,-3.0,3.0,341
R26BK01699401,2026-09-01,경상북도 영양군,2025년 농작업 대행 지원사업(일월잡곡작목반)(입찰대행),미래건설주식회사,,,84744000,90.502,93000000,5076079,Y,-3.0,3.0,7
R26BK01699337,2026-09-01,경상북도 영양군,2025년 농작업 대행 지원사업(석보황금들녘콩작목반)(입찰대행),미래건설주식회사,,,84679000,90.325,93000000,5076079,Y,-3.0,3.0,7
R26BK01707003,2026-09-01,한국농어촌공사 충남지역본부 보령지사,남포지소 외부환경 개선공사,한성넥스 주식회사,,,7590000,92.078,,,,,,1
R26BK01699740,2026-09-01,충청남도 아산시,아산시 맨홀추락방지시설 설치사업(중점관리지역)(3공구),안음건설 주식회사,,,1940729100,89.573,2172152000,159065845,Y,-3.0,3.0,321
R26BK01699423,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(정동지구),주식회사 영흥산림,,,62508367,91.035,69949000,802498,Y,-3.0,3.0,18
R26BK01696040,2026-09-01,충청남도 서천군,서천군 유소년 축구장 관리동 건립공사(전기),주식회사 제이케이전기,,,84681137,90.519,95138000,5158780,Y,-3.0,3.0,42
R26BK01696171,2026-09-01,전남광주통합특별시 신안군,안좌 김환기미술관 치유센터 조성공사,산이건설 주식회사,,,1158344850,89.579,1278880000,45894387,Y,-3.0,3.0,17
R26BK01692930,2026-09-01,서울특별시,’26년 정화조 악취저감시설 모니터링 확대 설치공사,주식회사 안세기술,,,238951000,90.285,264116270,13876811,Y,-3.0,3.0,1049
R26BK01694340,2026-09-01,서울특별시,상도터널 소방설비 개량공사,상명전기(주),,,728250210,90.329,809789000,45792168,Y,-3.0,3.0,557
R26BK01692967,2026-09-01,한국어촌어항공단,2026년 국가어항(격포항 등 3개항) 유지보수공사,유한회사 창신건설,,,170278000,90.274,189280000,9712506,Y,-2.0,2.0,558
R26BK01697556,2026-09-01,경기도 과천시,2026년 시효만료 수도계량기 교체공사,해광건설(주),,,79459380,90.575,88115160,6512832,Y,-3.0,3.0,6
R26BK01705684,2026-09-01,한국농어촌공사 강원지역본부 강릉지사,오봉저수지 지소 출입 차단기 교체공사,(주)코맥스시큐리티,,,17600000,90.61,,,,,,1
R26BK01699822,2026-09-01,충청남도 아산시,시도9호 등 도로 보수 공사,비앤지건설 주식회사,,,227316990,90.333,251950000,14170602,Y,-3.0,3.0,461
R26BK01699402,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(축동외지구),주식회사 우산,,,72540983,89.942,81144000,930103,Y,-3.0,3.0,18
R26BK01699122,2026-09-01,경상남도 양산시,(가칭)석금산중학교 학교복합시설 건립 통신공사,주식회사두레통신기술,,,105694014,90.461,116347000,7657175,Y,-3.0,3.0,37
R26BK01699369,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(서포곤명지구),주식회사 원일,,,71307319,90.061,78635000,883964,Y,-3.0,3.0,18
R26BK01699677,2026-09-01,경기도 의왕시,청계정수장 전기 인입선로 지중화 공사,주식회사 백산씨앤씨,,,135852400,90.201,149562000,6027897,Y,-3.0,3.0,46
R26BK01696528,2026-09-01,제주도 서귀포시 동홍동,서귀포시 동홍동 1284-1번지 부지정비공사,연디자인，삼성사,,,56107000,90.299,62172000,3045796,Y,-3.0,3.0,64
R26BK01698445,2026-09-01,서울주택도시개발공사,"위례지구 근린공원 및 녹지, 가로수 하반기 유지관리 공사",대한종합조경(주),,,172855380,90.451,191013000,13161199,Y,-3.0,3.0,441
R26BK01698589,2026-09-01,충청남도 아산시 수도사업소,상수도시설 예초 사업(3회차),(주)온주조경,,,33193500,90.09,37340000,404572,Y,-3.0,3.0,65
R26BK01694721,2026-09-01,경기도 이천시,설성면 체육공원 축구장 인조잔디 교체 및 시설 보수공사,주식회사 아성씨앤씨,,,399672860,90.207,443230000,19951855,Y,-3.0,3.0,1156
R26BK01699503,2026-09-01,충청남도 아산시,"산지전용허가(협의)취소지(3지구-배방, ㈜세희건설) 산지복구(임야환원) 공사",주식회사숲피아,,,109487000,90.664,120496000,7450637,Y,-3.0,3.0,7
R26BK01699810,2026-09-01,충청북도 옥천군,군북 이백리 리도209호선 도로정비공사,(주)송백건설,,,50076480,90.309,54510000,2421525,Y,-3.0,3.0,49
R26BK01692977,2026-09-01,충청북도교육청 충청북도음성교육지원청,충북반도체고 석축옹벽 교체공사(특허공법),동보건설 주식회사,,,442881000,90.219,485440000,22717963,Y,-3.0,3.0,458
R26BK01694068,2026-09-01,경상북도 포항시,원용사거리~문덕로23번길 가로등주 설치공사,주식회사 에스제이이엔씨,,,165395190,90.401,185495000,11685813,Y,-3.0,3.0,1296
R26BK01699389,2026-09-01,사천시산림조합,2026년 2차 조림지 풀베기사업(용현외지구),주식회사 우산,,,71795405,89.962,80310000,921405,Y,-3.0,3.0,18
R26BK01699129,2026-09-01,경상남도 양산시,(가칭)석금산중학교 학교복합시설 건립 전기공사,(주)태성전력,,,300215283,90.407,332621000,21441339,Y,-3.0,3.0,1326
R26BK01705697,2026-09-01,서울특별시 서울아리수본부 영등포아리수정수센터,풍납취수장 구조물 보수공사,케이투건설산업주식회사,,,44738100,97.826,,,,,,1
R26BK01699602,2026-09-01,충청남도 아산시,"2025년 아산 외암마을 변형 및 퇴락가옥 보수정비공사(이간사당, 주영수가옥)",예은이엔지주식회사,,,243242000,90.365,272270000,15421586,Y,-3.0,3.0,34
R26BK01699681,2026-09-01,경상남도 사천시,2026년 키위 유통·가공 일관 처리 시스템 구축 지원사업[민간입찰대행],대일공영주식회사,,,250518000,90.314,278000000,11438285,Y,-3.0,3.0,31
R26BK01695004,2026-09-01,경기도교육청 경기도포천교육지원청,포천고 공간재구조화 개축 및 리모델링 전기공사,주식회사 에스와이세윤,,,2091620842,89.435,2334040000,143406712,Y,-3.0,3.0,3443
R26BK01697752,2026-09-01,전북특별자치도 군산시,옥산면 남내로 도로정비공사,유한회사 광유건설,,,70804990,90.164,77990000,2992196,Y,-3.0,3.0,53
R26BK01695099,2026-09-01,서울특별시 강동구,2026년 동남로 일대 시설녹지 정비사업,주식회사 효승종합개발,,,600458880,90.464,668828000,44359369,Y,-3.0,3.0,129
R26BK01695058,2026-09-01,서울특별시,여과지 역세척펌프 개량 기계공사,주식회사 현대워터텍,,,440057000,90.342,492615000,28223358,Y,-3.0,3.0,42
R26BK01693359,2026-09-01,전북특별자치도 군산시,맥아가공용 보리 선별 및 저온저장시설 기계설비공사,유한회사대원,,,925256000,90.14,1022286100,38851323,Y,-3.0,3.0,250
R26BK01700132,2026-09-01,강원특별자치도 정선군,정선 군계획시설(주차장13) 조성사업,주식회사대산,,,64577000,90.167,,2826900,Y,-3.0,3.0,31
R26BK01700052,2026-09-01,강원특별자치도 정선군,정선아리랑제 행사 대비 시가지 도로 차선도색공사,주식회사 우림다한,,,60206390,89.967,67220000,1399854,Y,-3.0,3.0,13
R26BK01698813,2026-09-01,전남광주통합특별시 광양시,광양읍 인덕로 가로등 설치공사,광명전업 주식회사,,,29540934,90.308,32810000,1667843,Y,-3.0,3.0,123
R26BK01686316,2026-09-01,조달청 충북지방조달청,국립한국교통대학교 글로컬지원센터 증축공사,주식회사 대양건설산업,,,7440216000,88.797,8387845000,554664526,Y,-2.0,2.0,174
R26BK01700193,2026-09-01,전북특별자치도 고창군,고창신활력산업단지 차선도색 공사,(주)가비이앤씨,,,38886200,90.099,43400000,1122704,Y,-3.0,3.0,15
R26BK01698827,2026-09-01,충청북도 충주시 대소원면,공사 수의견적 제출 안내 공고(대소원 성종1구 배수로 정비),주식회사 태형,,,22796370,90.343,25410000,1363515,Y,-3.0,3.0,131
R26BK01697384,2026-09-01,경상남도 의령군,2026년 의령군 환경기초시설 개선공사(탄화로 및 재연소로 개선공사),한일건설조경,,,113481765,90.382,125670000,6009755,Y,-3.0,3.0,3
R26BK01700061,2026-09-01,전북특별자치도 고창군,2026년 조림지 풀베기사업(추가),주식회사 승주,,,73289999,89.909,81564000,917610,Y,-3.0,3.0,2
R26BK01700106,2026-09-01,충청북도 음성군,금왕읍 무극지구 농촌공간정비사업 통신공사,금석정보산업 주식회사,,,285460506,90.374,315788000,19366137,Y,-3.0,3.0,352
R26BK01696870,2026-09-01,경기도 오산시,2026년 제11호 작은정원 조성사업,(주)나무이야기,,,65660900,90.207,72326000,1825974,Y,-3.0,3.0,13
R26BK01700072,2026-09-01,전북특별자치도 고창군,2026년 흥덕 농공단지 기반시설 정비사업(2차),유한회사 일성건설,,,33247740,90.006,36976000,722137,Y,-3.0,3.0,24
R26BK01698051,2026-09-01,경기도 용인시,탄천~신갈천 단절구간 자전거도로 정비사업,금종건설 주식회사,,,53484930,91.509,59089000,9962256,Y,-3.0,3.0,83
R26BK01700057,2026-09-01,제주특별자치도 서귀포시,백록정 궁도장 긴급안전점검 개축(철거 후 축조) 공사,주식회사 아름종합건설,,,239980500,90.234,265455000,12404824,Y,-3.0,3.0,299
R26BK01660825,2026-09-01,조달청 충북지방조달청,Ai-Edutech 융합교육센터 신축공사,전선 주식회사,,,6110462000,88.761,6912651000,435228538,Y,-2.0,2.0,199
R26BK01698365,2026-09-01,충청북도 음성군,금왕읍 무극지구 농촌공간정비사업 소방공사,주식회사 대아이엔지,,,443366700,90.308,491204000,26759411,Y,-3.0,3.0,203
R26BK01698917,2026-09-01,경기도 의왕시,양지편2호 소공원 조성공사,제일조경,,,185628190,90.218,206550000,8880823,Y,-3.0,3.0,25
R26BK01693331,2026-09-01,조달청 대구지방조달청,울진해양경찰서 함정승조원지원시설 소방공사,株式會社 溪林,,,219456350,90.302,243034000,13077698,Y,-2.0,2.0,335
R26BK01690379,2026-09-01,충청북도 충주시 보건소,중앙탑 보건지소 내진보강공사,에코빅풋 주식회사,,,22948494,90.749,25718000,1113063,Y,-3.0,3.0,27
R26BK01694231,2026-09-01,충청북도 청주시 서원구,수영교 보수보강공사,진영기업 주식회사,,,150588050,90.857,166040000,17949292,Y,-3.0,3.0,110
R26BK01697796,2026-09-01,전남광주통합특별시 여수시,섬박람회 대비 주요 섬 편의시설 등 정비사업(개도 화산 부잔교 설치),(주)세원기공,,,33303420,90.246,36866000,1611152,Y,-3.0,3.0,68
R26BK01699989,2026-09-01,경기도 오산시,2026년 국가하천 식생유지관리 단가계약공사,해온엘앤씨주식회사,,,60654280,90.512,66100000,3047298,Y,-3.0,3.0,26
R26BK01693707,2026-09-01,부산광역시 부산진구,호천마을 공영주차장 조성사업,주식회사 우리개발,,,260830970,90.898,287840000,32206573,Y,-3.0,3.0,105
R26BK01704659,2026-09-01,한국농어촌공사 화안사업단,시화지구 영농환경 및 화옹지구 안전개선 공사,주식회사 한길종합건설,,,51600000,94.996,,,,,,1
R26BK01698138,2026-09-01,과학기술정보통신부 우정사업본부 경북지방우정청,군위우체국 외벽보수 및 부대공사,주식회사 삼백,,,172840300,90.011,192770000,4949573,Y,-2.0,2.0,406
R26BK01693061,2026-09-01,일동제약(주) 안성공장,26년 스마트 생태공장 터보냉동기 전기공사,주식회사 대영이피씨,,,145245791,90.214,,,,,,4
R26BK01699006,2026-09-01,서울특별시,2026년 위례성대로 블록시스템 구축공사,(주)다홍건설,,,3215053770,89.428,3579840000,218157314,Y,-3.0,3.0,781
R26BK01674984,2026-09-01,한국환경공단,예산군 내포신도시 등 하수관로 정비사업 시설공사,주식회사 후영,,,11470373000,83.943,13535144000,1312626380,Y,-3.0,3.0,63
R26BK01700089,2026-09-01,충청북도 옥천군,"군청사 주변 도시계획도로 개설 및 정비공사(전기)(총괄분,장기계속공사)",(주)태인,,,381377900,90.348,421470000,24823383,Y,-3.0,3.0,791
R26BK01698067,2026-09-01,충청북도 충주시,산척덕독소하천(2공구)정비사업,대신건설산업(주),,,2198372000,89.563,2433300000,177737243,Y,-3.0,3.0,403
R26BK01699322,2026-09-01,경상북도 포항시,포항운하 침수방지시설(수문) 기계실 건축공사,주식회사 이든이앤씨,,,119146649,90.353,132407000,7470393,Y,-3.0,3.0,107
R26BK01698976,2026-09-01,제주특별자치도 서귀포시,구분돌천 소하천 정비사업,기완건설 주식회사,,,324663000,90.445,358011000,24090992,Y,-3.0,3.0,74
R26BK01699841,2026-09-01,충청북도 옥천군,노후 교통신호제어기 교체 공사,주식회사 이원전기공사,,,32582800,89.906,35823000,543808,Y,-3.0,3.0,41
R26BK01699101,2026-09-01,경상남도 통영시,2026년 조림지 풀베기사업 2차(사량지구),산아 주식회사,,,95169000,89.872,105382000,1181363,Y,-3.0,3.0,9
